job_id,date,month,technician_id,technician_name,region,assigned_team,job_type,status,priority,dispatch_time_minutes,completion_time_minutes,first_time_fix,related_incident_id
JOB-2026-01643,2026-11-11,2026-11,TECH-016,Gita Q.,Palembang,Field Operations,Installation,Closed,Low,199,525,true,INC-2026-01771
JOB-2026-00533,2026-11-12,2026-11,TECH-050,Bima Y.,Makassar,Enterprise Support,Preventive Maintenance,In Progress,Low,160,,true,
JOB-2026-00167,2026-11-13,2026-11,TECH-048,Lukman W.,Palembang,Customer Assurance,Corrective Maintenance,Resolved,Low,152,459,true,INC-2026-00779
JOB-2026-00180,2026-11-13,2026-11,TECH-037,Joko L.,Bandung,NOC Core,Site Audit,Closed,Low,155,480,false,
JOB-2026-00536,2026-11-13,2026-11,TECH-001,Fajar B.,Bandung,Fiber Maintenance,Preventive Maintenance,Closed,Medium,63,389,true,INC-2026-00066
JOB-2026-00920,2026-11-13,2026-11,TECH-028,Citra C.,Makassar,NOC Core,Site Audit,Closed,Low,181,420,true,INC-2026-01230
JOB-2026-01098,2026-11-13,2026-11,TECH-030,Joko E.,Semarang,Customer Assurance,Site Audit,In Progress,Low,180,,true,
JOB-2026-01159,2026-11-13,2026-11,TECH-023,Bima X.,Palembang,Fiber Maintenance,Preventive Maintenance,Closed,Low,175,441,true,INC-2026-00779
JOB-2026-01304,2026-11-13,2026-11,TECH-003,Hana D.,Bandung,NOC Core,Installation,Closed,Medium,96,215,true,INC-2026-00066
JOB-2026-00033,2026-11-14,2026-11,TECH-030,Dewi E.,Yogyakarta,Customer Assurance,Preventive Maintenance,Open,Critical,5,,true,
JOB-2026-00063,2026-11-14,2026-11,TECH-041,Indra P.,Bandung,Customer Assurance,Installation,Closed,Low,186,384,true,
JOB-2026-00102,2026-11-14,2026-11,TECH-024,Lukman Y.,Palembang,NOC Core,Site Audit,Open,Critical,8,,true,INC-2026-00502
JOB-2026-00323,2026-11-14,2026-11,TECH-045,Gita T.,Bandung,Enterprise Support,Site Audit,In Progress,High,75,,false,INC-2026-00590
JOB-2026-00421,2026-11-14,2026-11,TECH-032,Gita G.,Semarang,Fiber Maintenance,Corrective Maintenance,Closed,High,32,164,true,
JOB-2026-00426,2026-11-14,2026-11,TECH-044,Indra S.,Surabaya,Enterprise Support,Preventive Maintenance,Closed,Low,201,394,true,INC-2026-01807
JOB-2026-00633,2026-11-14,2026-11,TECH-044,Indra S.,Palembang,NOC Core,Corrective Maintenance,Closed,Critical,21,44,true,INC-2026-00502
JOB-2026-00714,2026-11-14,2026-11,TECH-029,Eka D.,Surabaya,Enterprise Support,Corrective Maintenance,Closed,Low,179,378,false,INC-2026-01807
JOB-2026-00864,2026-11-14,2026-11,TECH-001,Fajar B.,Palembang,Field Operations,Preventive Maintenance,Closed,Medium,110,290,true,INC-2026-02031
JOB-2026-01704,2026-11-14,2026-11,TECH-036,Bima K.,Balikpapan,Enterprise Support,Site Audit,Open,Low,175,,true,INC-2026-01085
JOB-2026-00094,2026-11-15,2026-11,TECH-035,Gita J.,Denpasar,Field Operations,Installation,In Progress,Low,192,,true,INC-2026-02196
JOB-2026-00896,2026-11-15,2026-11,TECH-044,Hana S.,Denpasar,Customer Assurance,Preventive Maintenance,Resolved,Low,196,381,false,INC-2026-02196
JOB-2026-01528,2026-11-15,2026-11,TECH-049,Kirana X.,Denpasar,Fiber Maintenance,Preventive Maintenance,Resolved,Low,188,461,true,INC-2026-02196
JOB-2026-01628,2026-11-15,2026-11,TECH-059,Bima H.,Denpasar,Enterprise Support,Preventive Maintenance,Closed,Medium,96,218,true,INC-2026-00336
JOB-2026-01769,2026-11-15,2026-11,TECH-035,Adit J.,Jakarta,Enterprise Support,Corrective Maintenance,Closed,Low,188,415,true,INC-2026-01292
JOB-2026-00146,2026-11-16,2026-11,TECH-037,Adit L.,Semarang,Field Operations,Installation,Closed,Medium,100,318,false,INC-2026-00668
JOB-2026-00181,2026-11-16,2026-11,TECH-050,Kirana Y.,Balikpapan,Fiber Maintenance,Preventive Maintenance,Resolved,High,64,247,true,INC-2026-00327
JOB-2026-00606,2026-11-16,2026-11,TECH-058,Lukman G.,Bandung,Field Operations,Site Audit,Closed,Low,160,357,true,INC-2026-00608
JOB-2026-00681,2026-11-16,2026-11,TECH-012,Kirana M.,Jakarta,Enterprise Support,Preventive Maintenance,Resolved,High,31,286,true,
JOB-2026-01446,2026-11-16,2026-11,TECH-056,Eka E.,Balikpapan,NOC Core,Installation,Closed,High,48,310,true,INC-2026-00327
JOB-2026-00130,2026-11-17,2026-11,TECH-028,Bima C.,Surabaya,Enterprise Support,Preventive Maintenance,Closed,Medium,101,334,true,INC-2026-00290
JOB-2026-01166,2026-11-17,2026-11,TECH-019,Dewi T.,Bandung,Field Operations,Corrective Maintenance,Closed,Medium,112,344,false,
JOB-2026-01365,2026-11-17,2026-11,TECH-002,Indra C.,Surabaya,Enterprise Support,Corrective Maintenance,In Progress,Medium,101,,true,INC-2026-00290
JOB-2026-01425,2026-11-17,2026-11,TECH-037,Dewi L.,Balikpapan,Customer Assurance,Preventive Maintenance,Closed,High,78,238,false,INC-2026-00213
JOB-2026-01742,2026-11-17,2026-11,TECH-050,Eka Y.,Medan,Enterprise Support,Installation,Closed,Medium,112,261,true,INC-2026-00027
JOB-2026-00070,2026-11-18,2026-11,TECH-006,Lukman G.,Semarang,Fiber Maintenance,Site Audit,Closed,Medium,111,423,false,INC-2026-02152
JOB-2026-01748,2026-11-18,2026-11,TECH-019,Gita T.,Jakarta,Customer Assurance,Site Audit,Open,Medium,101,,true,
JOB-2026-00155,2026-11-19,2026-11,TECH-051,Adit Z.,Balikpapan,Field Operations,Corrective Maintenance,Open,Low,147,,false,
JOB-2026-00680,2026-11-19,2026-11,TECH-015,Gita P.,Surabaya,NOC Core,Corrective Maintenance,Resolved,Low,183,449,true,INC-2026-00313
JOB-2026-01210,2026-11-19,2026-11,TECH-013,Eka N.,Surabaya,Customer Assurance,Corrective Maintenance,Closed,Low,220,459,true,INC-2026-00313
JOB-2026-01616,2026-11-19,2026-11,TECH-046,Fajar U.,Bandung,Field Operations,Preventive Maintenance,Resolved,Low,173,445,true,
JOB-2026-00431,2026-11-20,2026-11,TECH-020,Fajar U.,Denpasar,Enterprise Support,Site Audit,Resolved,Low,204,424,true,INC-2026-00132
JOB-2026-01136,2026-11-20,2026-11,TECH-034,Gita I.,Bandung,Field Operations,Installation,Open,Critical,5,,true,INC-2026-00484
JOB-2026-01300,2026-11-20,2026-11,TECH-047,Indra V.,Balikpapan,NOC Core,Preventive Maintenance,Closed,Low,167,419,true,INC-2026-00137
JOB-2026-00153,2026-11-21,2026-11,TECH-043,Fajar R.,Surabaya,Fiber Maintenance,Preventive Maintenance,Closed,Medium,107,289,false,INC-2026-00151
JOB-2026-01198,2026-11-21,2026-11,TECH-009,Indra J.,Denpasar,Enterprise Support,Site Audit,Resolved,High,44,200,true,INC-2026-00110
JOB-2026-01329,2026-11-21,2026-11,TECH-023,Fajar X.,Denpasar,Field Operations,Corrective Maintenance,In Progress,High,67,,true,INC-2026-00110
JOB-2026-01341,2026-11-21,2026-11,TECH-033,Lukman H.,Denpasar,Customer Assurance,Preventive Maintenance,Resolved,High,23,214,false,INC-2026-00842
JOB-2026-01514,2026-11-21,2026-11,TECH-058,Eka G.,Bandung,Customer Assurance,Site Audit,Closed,Medium,81,412,true,
JOB-2026-00290,2026-11-22,2026-11,TECH-014,Bima O.,Makassar,Fiber Maintenance,Installation,Closed,High,55,256,false,
JOB-2026-00295,2026-11-22,2026-11,TECH-055,Indra D.,Balikpapan,Enterprise Support,Site Audit,Resolved,Low,180,398,true,INC-2026-00245
JOB-2026-00545,2026-11-22,2026-11,TECH-022,Hana W.,Balikpapan,Enterprise Support,Site Audit,Closed,Low,179,377,true,
JOB-2026-00660,2026-11-22,2026-11,TECH-027,Adit B.,Yogyakarta,Customer Assurance,Site Audit,Open,Low,168,,false,
JOB-2026-00788,2026-11-22,2026-11,TECH-036,Eka K.,Makassar,Field Operations,Site Audit,Closed,Medium,112,211,true,INC-2026-00157
JOB-2026-01081,2026-11-22,2026-11,TECH-043,Eka R.,Medan,Enterprise Support,Corrective Maintenance,Closed,Low,209,362,true,INC-2026-00902
JOB-2026-01182,2026-11-22,2026-11,TECH-039,Joko N.,Jakarta,Customer Assurance,Preventive Maintenance,Resolved,Low,178,463,true,
JOB-2026-01367,2026-11-22,2026-11,TECH-043,Lukman R.,Makassar,NOC Core,Corrective Maintenance,Resolved,Low,164,418,true,INC-2026-00517
JOB-2026-01500,2026-11-22,2026-11,TECH-026,Hana A.,Balikpapan,NOC Core,Corrective Maintenance,In Progress,Low,187,,true,INC-2026-00245
JOB-2026-01735,2026-11-22,2026-11,TECH-006,Hana G.,Semarang,Field Operations,Installation,Resolved,High,57,94,false,INC-2026-01428
JOB-2026-00273,2026-11-23,2026-11,TECH-014,Joko O.,Yogyakarta,Field Operations,Preventive Maintenance,In Progress,Low,210,,true,INC-2026-01645
JOB-2026-00424,2026-11-23,2026-11,TECH-044,Gita S.,Semarang,NOC Core,Preventive Maintenance,In Progress,Medium,108,,true,INC-2026-01481
JOB-2026-00836,2026-11-23,2026-11,TECH-057,Lukman F.,Denpasar,Fiber Maintenance,Site Audit,Resolved,Low,184,313,true,INC-2026-02194
JOB-2026-00900,2026-11-23,2026-11,TECH-032,Lukman G.,Denpasar,Field Operations,Site Audit,Resolved,Low,153,477,true,INC-2026-02194
JOB-2026-01269,2026-11-23,2026-11,TECH-040,Lukman O.,Yogyakarta,Field Operations,Site Audit,Resolved,High,61,292,false,INC-2026-01680
JOB-2026-01432,2026-11-23,2026-11,TECH-051,Bima Z.,Palembang,Field Operations,Site Audit,Open,High,58,,true,
JOB-2026-01778,2026-11-23,2026-11,TECH-034,Eka I.,Balikpapan,Enterprise Support,Installation,Closed,Low,221,453,true,INC-2026-02051
JOB-2026-00336,2026-11-24,2026-11,TECH-045,Joko T.,Makassar,Fiber Maintenance,Site Audit,In Progress,Medium,90,,false,
JOB-2026-01362,2026-11-24,2026-11,TECH-007,Hana H.,Surabaya,Fiber Maintenance,Preventive Maintenance,Closed,Low,225,505,true,
JOB-2026-01416,2026-11-24,2026-11,TECH-045,Adit T.,Jakarta,Enterprise Support,Corrective Maintenance,Closed,Low,181,445,true,
JOB-2026-01665,2026-11-24,2026-11,TECH-023,Joko X.,Surabaya,Field Operations,Preventive Maintenance,Open,High,77,,false,
JOB-2026-00171,2026-11-25,2026-11,TECH-002,Citra C.,Makassar,NOC Core,Installation,Resolved,Low,180,411,true,INC-2026-01331
JOB-2026-00373,2026-11-25,2026-11,TECH-012,Lukman M.,Palembang,NOC Core,Preventive Maintenance,Resolved,Medium,99,240,false,INC-2026-01581
JOB-2026-00810,2026-11-25,2026-11,TECH-047,Kirana V.,Palembang,Enterprise Support,Corrective Maintenance,Closed,Medium,96,251,true,INC-2026-01581
JOB-2026-00818,2026-11-26,2026-11,TECH-029,Adit D.,Surabaya,Enterprise Support,Preventive Maintenance,Open,High,52,,true,
JOB-2026-00876,2026-11-26,2026-11,TECH-003,Citra D.,Bandung,Fiber Maintenance,Site Audit,In Progress,Low,182,,true,
JOB-2026-01170,2026-11-27,2026-11,TECH-041,Hana P.,Palembang,Fiber Maintenance,Corrective Maintenance,Closed,High,20,310,true,INC-2026-00473
JOB-2026-01285,2026-11-27,2026-11,TECH-007,Citra H.,Palembang,Field Operations,Installation,Resolved,High,84,300,true,INC-2026-00473
JOB-2026-00346,2026-11-28,2026-11,TECH-021,Hana V.,Jakarta,Fiber Maintenance,Installation,Closed,Low,178,451,false,INC-2026-00200
JOB-2026-01013,2026-11-28,2026-11,TECH-023,Adit X.,Makassar,Customer Assurance,Site Audit,Closed,Low,175,377,false,INC-2026-00385
JOB-2026-01150,2026-11-28,2026-11,TECH-015,Citra P.,Bandung,Field Operations,Corrective Maintenance,In Progress,Medium,93,,false,INC-2026-00297
JOB-2026-01614,2026-11-28,2026-11,TECH-059,Hana H.,Palembang,Field Operations,Site Audit,In Progress,Medium,30,,true,
JOB-2026-01671,2026-11-28,2026-11,TECH-001,Hana B.,Makassar,Enterprise Support,Site Audit,Open,Medium,113,,true,
JOB-2026-00278,2026-11-29,2026-11,TECH-014,Citra O.,Medan,Customer Assurance,Installation,Open,High,67,,true,INC-2026-00966
JOB-2026-00355,2026-11-29,2026-11,TECH-035,Bima J.,Surabaya,NOC Core,Preventive Maintenance,In Progress,Low,171,,true,INC-2026-01856
JOB-2026-00924,2026-11-29,2026-11,TECH-004,Citra E.,Surabaya,Field Operations,Installation,Closed,Low,188,476,false,INC-2026-00034
JOB-2026-01417,2026-11-29,2026-11,TECH-036,Hana K.,Denpasar,Enterprise Support,Corrective Maintenance,In Progress,Medium,94,,true,INC-2026-01704
JOB-2026-01751,2026-11-29,2026-11,TECH-047,Lukman V.,Surabaya,Fiber Maintenance,Preventive Maintenance,Closed,Low,158,400,true,INC-2026-01856
JOB-2026-01767,2026-11-29,2026-11,TECH-019,Citra T.,Semarang,Fiber Maintenance,Corrective Maintenance,Closed,Low,215,417,false,INC-2026-00481
JOB-2026-00506,2026-11-30,2026-11,TECH-027,Lukman B.,Denpasar,Enterprise Support,Preventive Maintenance,Closed,Low,174,386,true,
JOB-2026-01311,2026-11-30,2026-11,TECH-018,Indra S.,Balikpapan,Customer Assurance,Site Audit,In Progress,Low,169,,true,INC-2026-01789
JOB-2026-01355,2026-11-30,2026-11,TECH-021,Lukman V.,Balikpapan,Fiber Maintenance,Corrective Maintenance,Closed,Low,167,550,true,INC-2026-01932
JOB-2026-01371,2026-11-30,2026-11,TECH-040,Hana O.,Medan,NOC Core,Corrective Maintenance,In Progress,Medium,71,,true,
JOB-2026-01727,2026-11-30,2026-11,TECH-016,Adit Q.,Balikpapan,Customer Assurance,Corrective Maintenance,Resolved,Low,144,352,false,INC-2026-01789
JOB-2026-01061,2026-12-01,2026-12,TECH-018,Joko S.,Palembang,NOC Core,Installation,Closed,High,61,240,false,INC-2026-01953
JOB-2026-01168,2026-12-01,2026-12,TECH-004,Lukman E.,Bandung,Enterprise Support,Installation,Open,High,5,,true,INC-2026-00180
JOB-2026-01186,2026-12-01,2026-12,TECH-010,Bima K.,Denpasar,NOC Core,Corrective Maintenance,Closed,Medium,113,249,true,
JOB-2026-01552,2026-12-01,2026-12,TECH-021,Indra V.,Makassar,Enterprise Support,Installation,Resolved,Low,212,549,false,INC-2026-00837
JOB-2026-00210,2026-12-02,2026-12,TECH-018,Dewi S.,Palembang,Enterprise Support,Corrective Maintenance,Closed,Medium,91,310,true,INC-2026-00209
JOB-2026-00212,2026-12-02,2026-12,TECH-015,Dewi P.,Palembang,Enterprise Support,Corrective Maintenance,In Progress,Medium,88,,true,INC-2026-00209
JOB-2026-00281,2026-12-02,2026-12,TECH-046,Fajar U.,Jakarta,Customer Assurance,Site Audit,Open,Critical,22,,true,INC-2026-00142
JOB-2026-00501,2026-12-02,2026-12,TECH-004,Lukman E.,Palembang,Enterprise Support,Installation,Closed,Medium,108,286,true,INC-2026-00209
JOB-2026-01494,2026-12-02,2026-12,TECH-047,Bima V.,Jakarta,NOC Core,Installation,Resolved,Medium,104,345,false,
JOB-2026-00477,2026-12-03,2026-12,TECH-050,Bima Y.,Denpasar,Field Operations,Installation,Open,Critical,42,,true,
JOB-2026-01135,2026-12-03,2026-12,TECH-023,Hana X.,Makassar,Field Operations,Installation,Resolved,Low,213,377,true,INC-2026-02165
JOB-2026-01226,2026-12-03,2026-12,TECH-009,Eka J.,Balikpapan,Enterprise Support,Installation,In Progress,Critical,57,,false,INC-2026-00098
JOB-2026-01611,2026-12-03,2026-12,TECH-012,Citra M.,Bandung,Enterprise Support,Preventive Maintenance,Open,Medium,104,,true,INC-2026-00350
JOB-2026-00465,2026-12-04,2026-12,TECH-033,Dewi H.,Bandung,Enterprise Support,Preventive Maintenance,Closed,Low,151,447,false,
JOB-2026-00552,2026-12-04,2026-12,TECH-056,Indra E.,Denpasar,Enterprise Support,Preventive Maintenance,Open,Low,206,,false,INC-2026-01634
JOB-2026-00642,2026-12-04,2026-12,TECH-043,Citra R.,Denpasar,Customer Assurance,Corrective Maintenance,Closed,Low,163,419,true,INC-2026-01634
JOB-2026-01155,2026-12-04,2026-12,TECH-057,Joko F.,Denpasar,NOC Core,Site Audit,Closed,Low,193,449,false,INC-2026-01634
JOB-2026-01207,2026-12-04,2026-12,TECH-034,Bima I.,Medan,Field Operations,Corrective Maintenance,Resolved,Medium,117,226,true,
JOB-2026-01330,2026-12-04,2026-12,TECH-039,Indra N.,Jakarta,NOC Core,Installation,Resolved,Medium,112,266,true,
JOB-2026-01369,2026-12-04,2026-12,TECH-023,Fajar X.,Medan,Field Operations,Installation,Closed,Medium,114,371,true,INC-2026-00566
JOB-2026-00473,2026-12-05,2026-12,TECH-013,Lukman N.,Yogyakarta,Enterprise Support,Corrective Maintenance,Closed,Medium,112,327,true,INC-2026-00463
JOB-2026-01010,2026-12-05,2026-12,TECH-010,Dewi K.,Bandung,Customer Assurance,Site Audit,Closed,Critical,29,221,true,INC-2026-01082
JOB-2026-01509,2026-12-05,2026-12,TECH-021,Eka V.,Surabaya,Enterprise Support,Site Audit,Resolved,Low,175,436,true,
JOB-2026-00262,2026-12-06,2026-12,TECH-027,Indra B.,Semarang,NOC Core,Corrective Maintenance,Closed,Medium,109,217,true,INC-2026-02137
JOB-2026-01003,2026-12-06,2026-12,TECH-052,Joko A.,Bandung,NOC Core,Installation,Closed,Medium,99,308,true,
JOB-2026-01109,2026-12-06,2026-12,TECH-027,Adit B.,Yogyakarta,Fiber Maintenance,Corrective Maintenance,Open,Medium,88,,true,
JOB-2026-01238,2026-12-06,2026-12,TECH-047,Hana V.,Semarang,Enterprise Support,Installation,Closed,Low,206,388,true,INC-2026-00834
JOB-2026-00264,2026-12-07,2026-12,TECH-034,Indra I.,Bandung,Fiber Maintenance,Site Audit,Resolved,Low,198,374,true,
JOB-2026-00579,2026-12-07,2026-12,TECH-055,Dewi D.,Surabaya,Enterprise Support,Preventive Maintenance,Resolved,Medium,86,302,false,INC-2026-01256
JOB-2026-00584,2026-12-07,2026-12,TECH-029,Bima D.,Palembang,Field Operations,Site Audit,Resolved,Medium,96,234,true,INC-2026-01142
JOB-2026-00634,2026-12-07,2026-12,TECH-047,Hana V.,Palembang,Customer Assurance,Corrective Maintenance,Open,Medium,85,,true,INC-2026-01142
JOB-2026-00713,2026-12-07,2026-12,TECH-022,Hana W.,Yogyakarta,Fiber Maintenance,Site Audit,Resolved,Low,203,416,true,
JOB-2026-00726,2026-12-07,2026-12,TECH-034,Lukman I.,Jakarta,Customer Assurance,Installation,Resolved,Medium,76,349,true,
JOB-2026-00736,2026-12-07,2026-12,TECH-028,Adit C.,Makassar,Fiber Maintenance,Site Audit,Resolved,High,81,192,false,
JOB-2026-01083,2026-12-07,2026-12,TECH-001,Citra B.,Surabaya,Customer Assurance,Site Audit,Closed,Medium,87,268,false,INC-2026-01256
JOB-2026-01439,2026-12-08,2026-12,TECH-052,Adit A.,Surabaya,Field Operations,Site Audit,Resolved,Medium,100,331,true,INC-2026-01112
JOB-2026-00381,2026-12-09,2026-12,TECH-028,Kirana C.,Medan,NOC Core,Site Audit,Resolved,High,75,155,true,INC-2026-00840
JOB-2026-00599,2026-12-09,2026-12,TECH-003,Kirana D.,Denpasar,Fiber Maintenance,Site Audit,Closed,Critical,5,119,false,INC-2026-01613
JOB-2026-00742,2026-12-09,2026-12,TECH-021,Joko V.,Medan,NOC Core,Preventive Maintenance,Open,High,31,,true,INC-2026-00840
JOB-2026-01128,2026-12-09,2026-12,TECH-032,Adit G.,Makassar,Enterprise Support,Site Audit,Closed,Low,178,389,true,INC-2026-00195
JOB-2026-00013,2026-12-10,2026-12,TECH-044,Bima S.,Denpasar,NOC Core,Preventive Maintenance,Open,Medium,82,,true,INC-2026-02014
JOB-2026-00507,2026-12-10,2026-12,TECH-010,Lukman K.,Yogyakarta,Customer Assurance,Installation,In Progress,Medium,123,,true,
JOB-2026-00826,2026-12-10,2026-12,TECH-031,Eka F.,Medan,Field Operations,Corrective Maintenance,Closed,Medium,124,262,false,INC-2026-01828
JOB-2026-00855,2026-12-10,2026-12,TECH-033,Dewi H.,Medan,Field Operations,Installation,In Progress,Medium,115,,true,INC-2026-00641
JOB-2026-01103,2026-12-10,2026-12,TECH-023,Fajar X.,Makassar,Field Operations,Site Audit,In Progress,Medium,101,,true,
JOB-2026-01260,2026-12-10,2026-12,TECH-032,Hana G.,Medan,NOC Core,Installation,In Progress,Medium,66,,true,INC-2026-01828
JOB-2026-00092,2026-12-11,2026-12,TECH-012,Dewi M.,Yogyakarta,Field Operations,Installation,Closed,Medium,115,292,true,
JOB-2026-00250,2026-12-11,2026-12,TECH-011,Gita L.,Palembang,Field Operations,Installation,Resolved,Low,203,383,true,
JOB-2026-00374,2026-12-11,2026-12,TECH-048,Citra W.,Makassar,Field Operations,Site Audit,Closed,Low,172,382,true,INC-2026-00403
JOB-2026-00591,2026-12-11,2026-12,TECH-049,Hana X.,Jakarta,Customer Assurance,Corrective Maintenance,Closed,Medium,87,274,true,INC-2026-01129
JOB-2026-00792,2026-12-11,2026-12,TECH-028,Gita C.,Balikpapan,NOC Core,Installation,Closed,Low,162,465,false,INC-2026-00597
JOB-2026-01348,2026-12-11,2026-12,TECH-021,Bima V.,Jakarta,Enterprise Support,Installation,Resolved,Medium,141,395,true,INC-2026-01592
JOB-2026-01361,2026-12-11,2026-12,TECH-052,Eka A.,Medan,NOC Core,Corrective Maintenance,Resolved,Medium,80,328,true,INC-2026-01556
JOB-2026-00164,2026-12-12,2026-12,TECH-039,Dewi N.,Surabaya,Customer Assurance,Corrective Maintenance,Closed,Low,183,429,true,INC-2026-01046
JOB-2026-00630,2026-12-12,2026-12,TECH-057,Kirana F.,Denpasar,Fiber Maintenance,Preventive Maintenance,Closed,Low,176,432,false,INC-2026-00923
JOB-2026-00756,2026-12-12,2026-12,TECH-037,Eka L.,Denpasar,Field Operations,Preventive Maintenance,In Progress,Medium,97,,true,INC-2026-00483
JOB-2026-01016,2026-12-12,2026-12,TECH-039,Joko N.,Denpasar,NOC Core,Installation,Open,Low,184,,false,INC-2026-00923
JOB-2026-01176,2026-12-12,2026-12,TECH-034,Dewi I.,Makassar,Customer Assurance,Site Audit,Resolved,Medium,87,276,true,INC-2026-00691
JOB-2026-01245,2026-12-12,2026-12,TECH-017,Hana R.,Bandung,Fiber Maintenance,Site Audit,Closed,Low,176,473,true,INC-2026-01342
JOB-2026-01568,2026-12-12,2026-12,TECH-037,Gita L.,Denpasar,NOC Core,Preventive Maintenance,Resolved,Low,170,447,true,INC-2026-00923
JOB-2026-01594,2026-12-12,2026-12,TECH-046,Adit U.,Yogyakarta,NOC Core,Site Audit,Resolved,High,60,295,true,
JOB-2026-00233,2026-12-13,2026-12,TECH-025,Dewi Z.,Bandung,Fiber Maintenance,Preventive Maintenance,In Progress,High,40,,true,INC-2026-01978
JOB-2026-00576,2026-12-14,2026-12,TECH-045,Bima T.,Surabaya,Customer Assurance,Site Audit,Resolved,Low,201,433,false,INC-2026-00990
JOB-2026-01146,2026-12-14,2026-12,TECH-029,Gita D.,Medan,Customer Assurance,Preventive Maintenance,Closed,Medium,98,328,true,INC-2026-01497
JOB-2026-01164,2026-12-14,2026-12,TECH-004,Bima E.,Jakarta,Fiber Maintenance,Corrective Maintenance,In Progress,Low,210,,true,INC-2026-01534
